"woaii_chapter"|"openalex_work_id"|"title"|"publication_year"|"source_id"|"source_name"|"type"|"cited_by_count"|"reference_count"
"5"|"https://openalex.org/W2808447386"|"Antarctic ice shelf disintegration triggered by sea ice loss and ocean swell"|2018|"https://openalex.org/S137773608"|"Nature"|"article"|198|67
"5"|"https://openalex.org/W2907938228"|"Sustained ocean changes contributed to sudden Antarctic sea ice retreat in late 2016"|2019|"https://openalex.org/S64187185"|"Nature communications"|"article"|179|31
"5"|"https://openalex.org/W2390719841"|"Geophysical constraints on the Antarctic sea ice cover"|2016|"https://openalex.org/S141808269"|"Remote sensing of environment"|"article"|52|68
"5"|"https://openalex.org/W2955601254"|"A 40-y record reveals gradual Antarctic sea ice increases followed by decreases at rates far exceeding the rates seen in the Arctic"|2019|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|367|31
"5"|"https://openalex.org/W2943795942"|"Basal melting of Ross Ice Shelf from solar heat absorption in an ice-front polynya"|2019|"https://openalex.org/S48977010"|"Nature geoscience"|"article"|69|54
"6A"|"https://openalex.org/W2804809178"|"Phytoplankton size diversity and ecosystem function relationships across oceanic regions"|2018|"https://openalex.org/S3006207977"|"Proceedings - Royal Society. Biological sciences/Proceedings - Royal Society. Biological Sciences"|"article"|43|64
"6A"|"https://openalex.org/W2909472421"|"Projected Changes in Photosynthetic Picoplankton in a Warmer Subtropical Ocean"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|47|49
"6A"|"https://openalex.org/W2024421271"|"Pelagic Tunicates: Unique Herbivores in the Marine Plankton"|1982|"https://openalex.org/S121830084"|"BioScience/Bioscience"|"article"|210|28
"6A"|"https://openalex.org/W2246059370"|"The Quantitative Significance of Gelatinous Zooplankton as Pelagic Consumers"|1984|"https://openalex.org/S4306463937"|"Springer eBooks"|"book-chapter"|64|61
"6A"|"https://openalex.org/W2116175440"|"A Global Census of Marine Microbes"|2010|NA|NA|"preprint"|83|62
"6A"|"https://openalex.org/W2136725113"|"Changes in the composition of planktonic ostracod populations across a range of latitudes in the North-east Atlantic"|2007|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|28|27
"6A"|"https://openalex.org/W1995614275"|"The Marine Viromes of Four Oceanic Regions"|2006|"https://openalex.org/S154343897"|"PLoS biology"|"article"|871|40
"6A"|"https://openalex.org/W1999455283"|"Microbial structuring of marine ecosystems"|2007|"https://openalex.org/S56802129"|"Nature reviews. Microbiology"|"review"|1297|146
"6A"|"https://openalex.org/W2804910112"|"The biomass distribution on Earth"|2018|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|2243|47
"6A"|"https://openalex.org/W2790078404"|"Phytoplankton as Key Mediators of the Biological Carbon Pump: Their Responses to a Changing Climate"|2018|"https://openalex.org/S10134376"|"Sustainability"|"article"|152|98
"6A"|"https://openalex.org/W2951840517"|"A Global Plankton Diversity Monitoring Program"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|54|50
"6A"|"https://openalex.org/W2108306142"|"Monitoring pelagic ecosystems using plankton indicators"|2005|"https://openalex.org/S200038611"|"ICES journal of marine science"|"article"|130|30
"6A"|"https://openalex.org/W1992581634"|"Long-term responses of North Atlantic calcifying plankton to climate change"|2012|"https://openalex.org/S183584863"|"Nature climate change"|"article"|82|26
"6A"|"https://openalex.org/W2062323967"|"Extensive dissolution of live pteropods in the Southern Ocean"|2012|"https://openalex.org/S48977010"|"Nature geoscience"|"article"|265|29
"6A"|"https://openalex.org/W1995037665"|"<i>Limacina helicina</i>shell dissolution as an indicator of declining habitat suitability owing to ocean acidification in the California Current Ecosystem"|2014|"https://openalex.org/S3006207977"|"Proceedings - Royal Society. Biological sciences/Proceedings - Royal Society. Biological Sciences"|"article"|194|57
"6A"|"https://openalex.org/W2053022429"|"Climate-driven trends in contemporary ocean productivity"|2006|"https://openalex.org/S137773608"|"Nature"|"article"|1944|25
"6A"|"https://openalex.org/W2796380534"|"Deep Into Oceanic N2 Fixation"|2018|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|38|35
"6A"|"https://openalex.org/W2008177998"|"Ecologic patterns of living planktonic Foraminifera"|1969|"https://openalex.org/S8431725"|"Deep-sea research and oceanographic abstracts/Deep sea research and oceanographic abstracts"|"article"|102|37
"6A"|"https://openalex.org/W2136402371"|"Potential consequences of climate change for primary production and fish production in large marine ecosystems"|2012|"https://openalex.org/S91660768"|"Philosophical transactions - Royal Society. Biological sciences"|"article"|346|59
"6A"|"https://openalex.org/W2578962453"|"A Key Marine Diazotroph in a Changing Ocean: The Interacting Effects of Temperature, CO2 and Light on the Growth of Trichodesmium erythraeum IMS101"|2017|"https://openalex.org/S202381698"|"PloS one"|"article"|39|83
"6A"|"https://openalex.org/W2141707502"|"Multiple stressors of ocean ecosystems in the 21st century: projections with CMIP5 models"|2013|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|1226|91
"6A"|"https://openalex.org/W2165006424"|"Spatial patterns and predictors of trophic control in marine ecosystems"|2015|"https://openalex.org/S80967739"|"Ecology letters"|"article"|53|47
"6A"|"https://openalex.org/W1957766056"|"Toward quantifying the response of the oceans' biological pump to climate change"|2015|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|43|77
"6A"|"https://openalex.org/W2127730569"|"Diversity and population structure of a near–shore marine–sediment viral community"|2004|"https://openalex.org/S3006207977"|"Proceedings - Royal Society. Biological sciences/Proceedings - Royal Society. Biological Sciences"|"article"|274|31
"6A"|"https://openalex.org/W2108755430"|"Physiological constraints on the global distribution of &amp;lt;i&amp;gt;Trichodesmium&amp;lt;/i&amp;gt; – effect of temperature on diazotrophy"|2007|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|241|37
"6A"|"https://openalex.org/W2152118975"|"Ten years after: krill as indicator of changes in the macro-zooplankton communities of two Arctic fjords"|2009|"https://openalex.org/S196656238"|"Polar biology"|"article"|56|31
"6A"|"https://openalex.org/W1502221537"|"A Census of Zooplankton of the Global Ocean"|2010|NA|NA|"other"|31|121
"6A"|"https://openalex.org/W2324324611"|"Metabarcoding of marine zooplankton: prospects, progress and pitfalls"|2016|"https://openalex.org/S116120500"|"Journal of plankton research"|"article"|158|53
"6A"|"https://openalex.org/W2109629252"|"Picophytoplankton biomass distribution in the global ocean"|2012|"https://openalex.org/S106909380"|"Earth system science data"|"article"|195|64
"6A"|"https://openalex.org/W2598556578"|"Evolution of Dimethylsulfoniopropionate Metabolism in Marine Phytoplankton and Bacteria"|2017|"https://openalex.org/S2484704948"|"Frontiers in microbiology"|"article"|97|125
"6A"|"https://openalex.org/W2520692549"|"Diversity and distribution of hyperiid amphipods along a latitudinal transect in the Atlantic Ocean"|2017|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|25|70
"6A"|"https://openalex.org/W2030197528"|"The trophic roles of microzooplankton in marine systems"|2008|"https://openalex.org/S200038611"|"ICES journal of marine science"|"article"|257|79
"6A"|"https://openalex.org/W2950951810"|"Global Observational Needs and Resources for Marine Biodiversity"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|81|111
"6A"|"https://openalex.org/W2288790145"|"Mixotrophy stirs up our understanding of marine food webs"|2016|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|64|20
"6A"|"https://openalex.org/W2120834162"|"Marine Primary Production in Relation to Climate Variability and Change"|2011|"https://openalex.org/S43203325"|"Annual review of marine science"|"article"|380|135
"6A"|"https://openalex.org/W4210973031"|"Phytoplankton Size"|1992|"https://openalex.org/S4306463937"|"Springer eBooks"|"book-chapter"|460|100
"6A"|"https://openalex.org/W4249512089"|"Prochlorococcus"|2017|"https://openalex.org/S128425624"|"CB/Current biology"|"article"|20|6
"6A"|"https://openalex.org/W2149426428"|"Abundance and distribution of planktonic <i>Archaea</i> and <i>Bacteria</i> in the waters west of the Antarctic Peninsula"|2003|"https://openalex.org/S207705515"|"Limnology and oceanography/The l & o on cd-rom"|"article"|225|42
"6A"|"https://openalex.org/W2150800266"|"Biomass changes and trophic amplification of plankton in a warmer ocean"|2014|"https://openalex.org/S74970393"|"Global change biology"|"article"|170|70
"6A"|"https://openalex.org/W2096588917"|"Impact of ocean acidification on a key Arctic pelagic mollusc (&amp;lt;i&amp;gt;Limacina helicina&amp;lt;/i&amp;gt;)"|2009|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|204|27
"6A"|"https://openalex.org/W4250420197"|"Marine Biodiversity, Biogeography, Deep-Sea Gradients, and Conservation"|2017|"https://openalex.org/S128425624"|"CB/Current biology"|"article"|23|1
"6A"|"https://openalex.org/W2602855059"|"Marine viruses discovered via metagenomics shed light on viral strategies throughout the oceans"|2017|"https://openalex.org/S64187185"|"Nature communications"|"article"|229|76
"6A"|"https://openalex.org/W2034502216"|"Calcification morphotypes of the coccolithophorid Emiliania huxleyi in the Southern Ocean: changes in 2001 to 2006 compared to historical data"|2007|"https://openalex.org/S96743589"|"Marine ecology. Progress series"|"article"|130|24
"6A"|"https://openalex.org/W2008538108"|"Productivity in the Barents Sea - Response to Recent Climate Variability"|2014|"https://openalex.org/S202381698"|"PloS one"|"article"|126|51
"6A"|"https://openalex.org/W2332901901"|"Towards a better quantitative assessment of the relevance of deep-sea viruses, Bacteria and Archaea in the functioning of the ocean seafloor"|2015|"https://openalex.org/S31549366"|"Aquatic microbial ecology"|"article"|44|93
"6A"|"https://openalex.org/W2740671980"|"Marine archaea and archaeal viruses under global change"|2017|"https://openalex.org/S4210239046"|"F1000Research"|"preprint"|14|88
"6A"|"https://openalex.org/W2155790957"|"Sagitta friderici Ritter-Záhony (Chaetognatha) from South Atlantic waters: abundance, population structure, and life cycle"|2004|"https://openalex.org/S200038611"|"ICES journal of marine science"|"article"|16|15
"6A"|"https://openalex.org/W2009239184"|"Global warming benefits the small in aquatic ecosystems"|2009|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|1313|38
"6A"|"https://openalex.org/W1996821789"|"The microbial ocean from genomes to biomes"|2009|"https://openalex.org/S137773608"|"Nature"|"article"|206|77
"6A"|"https://openalex.org/W2116001752"|"A review of the life cycles and life-history adaptations of pelagic tunicates to environmental conditions"|2011|"https://openalex.org/S200038611"|"ICES journal of marine science"|"review"|66|57
"6A"|"https://openalex.org/W1972259038"|"Respiration in the open ocean"|2002|"https://openalex.org/S137773608"|"Nature"|"article"|506|62
"6A"|"https://openalex.org/W2805238404"|"Nitrogen-fixing populations of Planctomycetes and Proteobacteria are abundant in surface ocean metagenomes"|2018|"https://openalex.org/S2764926557"|"Nature microbiology"|"article"|416|76
"6A"|"https://openalex.org/W1881066983"|"Eukaryotic plankton diversity in the sunlit ocean"|2015|"https://openalex.org/S3880285"|"Science"|"article"|1523|62
"6A"|"https://openalex.org/W2082756728"|"West Antarctic Peninsula: An Ice-Dependent Coastal Marine Ecosystem in Transition"|2013|"https://openalex.org/S92941125"|"Oceanography"|"article"|254|61
"6A"|"https://openalex.org/W2068264411"|"Impact of climate change on marine pelagic phenology and trophic mismatch"|2004|"https://openalex.org/S137773608"|"Nature"|"article"|1864|26
"6A"|"https://openalex.org/W2025496613"|"Ecology of Heterotrophic Microflagellates. IV Quantitative Occurrence and Importance as Bacterial Consumers"|1982|"https://openalex.org/S96743589"|"Marine ecology. Progress series"|"article"|484|1
"6A"|"https://openalex.org/W2179601253"|"MARINE PLANKTON FOOD CHAINS"|1988|"https://openalex.org/S4210205963"|"Annual review of ecology and systematics"|"article"|378|59
"6A"|"https://openalex.org/W2167705142"|"Primary Production of the Biosphere: Integrating Terrestrial and Oceanic Components"|1998|"https://openalex.org/S3880285"|"Science"|"article"|4874|40
"6A"|"https://openalex.org/W2000946245"|"Present and future global distributions of the marine Cyanobacteria <i>Prochlorococcus</i> and <i>Synechococcus</i>"|2013|"https://openalex.org/S125754415"|"Proceedings of the National Academy of Sciences of the United States of America"|"article"|1082|32
